country,date,new_tests,tests_cumulative,jhu_ID,source,country_name_id
Denmark,2020-05-19,12080,475096,Denmark,https://www.ssi.dk/aktuelt/sygdomsudbrud/coronavirus,Denmark
Denmark,2020-05-20,0,475096,Denmark,https://www.ssi.dk/aktuelt/sygdomsudbrud/coronavirus,Denmark
Denmark,2020-05-21,39669,514765,Denmark,https://www.ssi.dk/sygdomme-beredskab-og-forskning/sygdomsovervaagning/c/covid19-overvaagning,Denmark
Denmark,2020-05-22,0,514765,Denmark,https://www.ssi.dk/sygdomme-beredskab-og-forskning/sygdomsovervaagning/c/covid19-overvaagning,Denmark
Denmark,2020-05-23,11520,526285,Denmark,https://www.ssi.dk/sygdomme-beredskab-og-forskning/sygdomsovervaagning/c/covid19-overvaagning,Denmark
Denmark,2020-05-24,11457,537742,Denmark,https://www.ssi.dk/sygdomme-beredskab-og-forskning/sygdomsovervaagning/c/covid19-overvaagning,Denmark
Denmark,2020-05-25,8879,546621,Denmark,https://www.ssi.dk/sygdomme-beredskab-og-forskning/sygdomsovervaagning/c/covid19-overvaagning,Denmark
Denmark,2020-05-26,12924,559545,Denmark,https://www.ssi.dk/sygdomme-beredskab-og-forskning/sygdomsovervaagning/c/covid19-overvaagning,Denmark
Denmark,2020-05-27,16516,576061,Denmark,https://www.ssi.dk/sygdomme-beredskab-og-forskning/sygdomsovervaagning/c/covid19-overvaagning,Denmark
Denmark,2020-05-28,0,576061,Denmark,https://www.ssi.dk/sygdomme-beredskab-og-forskning/sygdomsovervaagning/c/covid19-overvaagning,Denmark
Denmark,2020-05-29,30513,606574,Denmark,https://www.ssi.dk/sygdomme-beredskab-og-forskning/sygdomsovervaagning/c/covid19-overvaagning,Denmark
Denmark,2020-05-30,12286,618860,Denmark,https://www.ssi.dk/sygdomme-beredskab-og-forskning/sygdomsovervaagning/c/covid19-overvaagning,Denmark
Denmark,2020-05-31,10105,628965,Denmark,https://www.ssi.dk/sygdomme-beredskab-og-forskning/sygdomsovervaagning/c/covid19-overvaagning,Denmark
Denmark,2020-06-01,8773,637738,Denmark,https://www.ssi.dk/sygdomme-beredskab-og-forskning/sygdomsovervaagning/c/covid19-overvaagning,Denmark
Djibouti,2020-05-03,13856,13856,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-04,0,13856,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-05,522,14378,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-06,0,14378,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-07,160,14538,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-08,319,14857,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-09,0,14857,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-10,0,14857,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-11,0,14857,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-12,1236,16093,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-13,0,16093,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-14,0,16093,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-15,554,16647,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-16,231,16878,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-17,228,17106,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-18,426,17532,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-19,823,18355,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-20,0,18355,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-21,1701,20056,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-22,0,20056,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-23,2041,22097,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-24,0,22097,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-25,0,22097,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-26,0,22097,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-27,1043,23140,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-28,989,24129,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-29,1128,25257,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-30,1109,26366,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-05-31,547,26913,Djibouti,https://africacdc.org/covid-19/,Djibouti
Djibouti,2020-06-01,0,26913,Djibouti,https://africacdc.org/covid-19/,Djibouti
Dominica,2020-05-03,416,416,Dominica,https://www.facebook.com/photo/?fbid=1775028585972321&set=a.309955082479686,Dominica
Dominica,2020-05-04,0,416,Dominica,"",Dominica
Dominica,2020-05-05,0,416,Dominica,"",Dominica
Dominica,2020-05-06,0,416,Dominica,"",Dominica
Dominica,2020-05-07,0,416,Dominica,"",Dominica
Dominica,2020-05-08,0,416,Dominica,"",Dominica
Dominica,2020-05-09,0,416,Dominica,"",Dominica
Dominica,2020-05-10,0,416,Dominica,"",Dominica
Dominica,2020-05-11,0,416,Dominica,"",Dominica
Dominica,2020-05-12,0,416,Dominica,"",Dominica
Dominica,2020-05-13,0,416,Dominica,"",Dominica
Dominica,2020-05-14,0,416,Dominica,"",Dominica
Dominica,2020-05-15,0,416,Dominica,"",Dominica
Dominica,2020-05-16,0,416,Dominica,"",Dominica
Dominica,2020-05-17,0,416,Dominica,"",Dominica
Dominica,2020-05-18,0,416,Dominica,"",Dominica
Dominica,2020-05-19,0,416,Dominica,"",Dominica
Dominica,2020-05-20,0,416,Dominica,"",Dominica
Dominica,2020-05-21,0,416,Dominica,"",Dominica
Dominica,2020-05-22,0,416,Dominica,"",Dominica
Dominica,2020-05-23,0,416,Dominica,"",Dominica
Dominica,2020-05-24,0,416,Dominica,"",Dominica
Dominica,2020-05-25,0,416,Dominica,"",Dominica
Dominica,2020-05-26,0,416,Dominica,"",Dominica
Dominica,2020-05-27,0,416,Dominica,"",Dominica
Dominica,2020-05-28,0,416,Dominica,"",Dominica
Dominica,2020-05-29,0,416,Dominica,"",Dominica
Dominica,2020-05-30,0,416,Dominica,"",Dominica
Dominica,2020-05-31,0,416,Dominica,"",Dominica
Dominica,2020-06-01,0,416,Dominica,"",Dominica
Dominican Republic,2020-04-20,375,375,DominicanRepublic,http://dominica.gov.dm/corona,Dominican Rep.
Dominican Republic,2020-04-21,2,377,DominicanRepublic,http://dominica.gov.dm/corona,Dominican Rep.
Dominican Republic,2020-04-22,1,378,DominicanRepublic,http://dominica.gov.dm/corona,Dominican Rep.
Dominican Republic,2020-04-23,0,378,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-04-24,0,378,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-04-25,0,378,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-04-26,0,378,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-04-27,0,378,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-04-28,0,378,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-04-29,0,378,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-04-30,0,378,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-01,0,378,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-02,0,378,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-03,0,378,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-04,0,378,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-05,0,378,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-06,0,378,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-07,0,378,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-08,0,378,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-09,0,378,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-10,42,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-11,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-12,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-13,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-14,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-15,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-16,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-17,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-18,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-19,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-20,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-21,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-22,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-23,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-24,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-25,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-26,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-27,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-28,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-29,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-30,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-05-31,0,420,DominicanRepublic,"",Dominican Rep.
Dominican Republic,2020-06-01,0,420,DominicanRepublic,"",Dominican Rep.
Ecuador,2020-03-20,1432,1432,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-03-21,532,1964,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-03-22,0,1964,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-03-23,87,2051,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-03-24,1393,3444,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-03-25,637,4081,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-03-26,755,4836,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-03-27,796,5632,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-03-28,770,6402,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-03-29,482,6884,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-03-30,384,7268,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-03-31,714,7982,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-01,765,8747,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-02,857,9604,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-03,713,10317,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-04,992,11309,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-05,1077,12386,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-06,653,13039,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-07,0,13039,Ecuador,"",Ecuador
Ecuador,2020-04-08,2487,15526,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-09,3576,19102,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-10,2466,21568,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-11,1081,22649,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-12,986,23635,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-13,918,24553,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-14,794,25347,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-15,746,26093,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-16,1775,27868,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-17,0,27868,Ecuador,"",Ecuador
Ecuador,2020-04-18,3054,30922,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-19,887,31809,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-20,644,32453,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-21,936,33389,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-22,1451,34840,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-04-23,0,34840,Ecuador,"",Ecuador
Ecuador,2020-04-24,0,34840,Ecuador,"",Ecuador
Ecuador,2020-04-25,0,34840,Ecuador,"",Ecuador
Ecuador,2020-04-26,0,34840,Ecuador,"",Ecuador
Ecuador,2020-04-27,0,34840,Ecuador,"",Ecuador
Ecuador,2020-04-28,0,34840,Ecuador,"",Ecuador
Ecuador,2020-04-29,0,34840,Ecuador,"",Ecuador
Ecuador,2020-04-30,34214,69054,Ecuador,"",Ecuador
Ecuador,2020-05-01,2896,71950,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-02,1979,73929,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-03,4730,78659,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-04,1512,80171,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-05,1221,81392,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-06,0,81392,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-07,1826,83218,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-08,0,83218,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-09,439,83657,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-10,630,84287,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-11,0,84287,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-12,936,85223,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-13,0,85223,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-14,0,85223,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-15,3700,88923,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-16,894,89817,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-17,3527,93344,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-18,1703,95047,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-19,3124,98171,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-20,2077,100248,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-21,0,100248,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-22,4082,104330,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-23,0,104330,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-24,1132,105462,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-25,1092,106554,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-26,0,106554,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-27,2987,109541,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-28,0,109541,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-29,0,109541,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-30,4267,113808,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-05-31,3614,117422,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Ecuador,2020-06-01,0,117422,Ecuador,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/,Ecuador
Egypt,2020-03-25,25000,25000,Egypt,https://www.shorouknews.com/news/view.aspx?cdate=25032020&id=913aaaec-a6a9-4e9f-98d0-6a88b6d76fe2,Egypt
Egypt,2020-03-26,0,25000,Egypt,"",Egypt
Egypt,2020-03-27,0,25000,Egypt,"",Egypt
Egypt,2020-03-28,0,25000,Egypt,"",Egypt
Egypt,2020-03-29,0,25000,Egypt,"",Egypt
Egypt,2020-03-30,0,25000,Egypt,"",Egypt
Egypt,2020-03-31,0,25000,Egypt,"",Egypt
Egypt,2020-04-01,0,25000,Egypt,"",Egypt
Egypt,2020-04-02,0,25000,Egypt,"",Egypt
Egypt,2020-04-03,0,25000,Egypt,"",Egypt
Egypt,2020-04-04,0,25000,Egypt,"",Egypt
Egypt,2020-04-05,0,25000,Egypt,"",Egypt
Egypt,2020-04-06,0,25000,Egypt,"",Egypt
Egypt,2020-04-07,0,25000,Egypt,"",Egypt
Egypt,2020-04-08,0,25000,Egypt,"",Egypt
Egypt,2020-04-09,0,25000,Egypt,"",Egypt
Egypt,2020-04-10,0,25000,Egypt,"",Egypt
Egypt,2020-04-11,0,25000,Egypt,"",Egypt
Egypt,2020-04-12,0,25000,Egypt,"",Egypt
Egypt,2020-04-13,0,25000,Egypt,"",Egypt
Egypt,2020-04-14,0,25000,Egypt,"",Egypt
Egypt,2020-04-15,0,25000,Egypt,"",Egypt
Egypt,2020-04-16,0,25000,Egypt,"",Egypt
Egypt,2020-04-17,30000,55000,Egypt,https://www.youm7.com/story/2020/4/17/????-??????-?????-55-???-?????-PCR-??-???-???/4729901,Egypt
Egypt,2020-04-18,0,55000,Egypt,"",Egypt
Egypt,2020-04-19,0,55000,Egypt,"",Egypt
Egypt,2020-04-20,0,55000,Egypt,"",Egypt
Egypt,2020-04-21,0,55000,Egypt,"",Egypt
Egypt,2020-04-22,0,55000,Egypt,"",Egypt
Egypt,2020-04-23,0,55000,Egypt,"",Egypt
Egypt,2020-04-24,0,55000,Egypt,"",Egypt
Egypt,2020-04-25,0,55000,Egypt,"",Egypt
Egypt,2020-04-26,0,55000,Egypt,"",Egypt
Egypt,2020-04-27,0,55000,Egypt,"",Egypt
Egypt,2020-04-28,0,55000,Egypt,"",Egypt
Egypt,2020-04-29,0,55000,Egypt,"",Egypt
Egypt,2020-04-30,0,55000,Egypt,"",Egypt
Egypt,2020-05-01,0,55000,Egypt,"",Egypt
Egypt,2020-05-02,0,55000,Egypt,"",Egypt
Egypt,2020-05-03,35000,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-04,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-05,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-06,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-07,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-08,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-09,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-10,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-11,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-12,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-13,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-14,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-15,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-16,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-17,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-18,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-19,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-20,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-21,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-22,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-23,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-24,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-25,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-26,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-27,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-28,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-29,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-30,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-05-31,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
Egypt,2020-06-01,0,90000,Egypt,https://africacdc.org/covid-19/,Egypt
El Salvador,2020-03-18,91,91,ElSalvador,https://www.elmundo.cr/mundo/el-salvador-se-mantiene-con-un-solo-caso-de-coronavirus/,El Salvador
El Salvador,2020-03-19,0,91,ElSalvador,"",El Salvador
El Salvador,2020-03-20,0,91,ElSalvador,"",El Salvador
El Salvador,2020-03-21,196,287,ElSalvador,https://reliefweb.int/report/el-salvador/el-salvador-emergencia-covid-19-informe-de-situaci-n-no-01-al-21-marzo-2020,El Salvador
El Salvador,2020-03-22,0,287,ElSalvador,"",El Salvador
El Salvador,2020-03-23,77,364,ElSalvador,https://covid19.gob.sv/se-confirman-5-casos-de-covid-19-hasta-el-momento-en-el-salvador/,El Salvador
El Salvador,2020-03-24,92,456,ElSalvador,https://covid19.gob.sv/gabinete-de-salud-confirma-cuatro-nuevos-casos-positivos-de-covid-19/,El Salvador
El Salvador,2020-03-25,170,626,ElSalvador,https://covid19.gob.sv/wp-content/uploads/2020/03/25M-CO-Casos-1.pdf,El Salvador
El Salvador,2020-03-26,0,626,ElSalvador,"",El Salvador
El Salvador,2020-03-27,0,626,ElSalvador,"",El Salvador
El Salvador,2020-03-28,0,626,ElSalvador,"",El Salvador
El Salvador,2020-03-29,0,626,ElSalvador,"",El Salvador
El Salvador,2020-03-30,0,626,ElSalvador,"",El Salvador
El Salvador,2020-03-31,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-01,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-02,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-03,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-04,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-05,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-06,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-07,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-08,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-09,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-10,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-11,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-12,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-13,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-14,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-15,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-16,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-17,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-18,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-19,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-20,0,626,ElSalvador,"",El Salvador
El Salvador,2020-04-21,12726,13352,ElSalvador,https://covid19.gob.sv/,El Salvador
El Salvador,2020-04-22,1023,14375,ElSalvador,https://covid19.gob.sv/,El Salvador
El Salvador,2020-04-23,1010,15385,ElSalvador,https://covid19.gob.sv/,El Salvador
El Salvador,2020-04-24,1033,16418,ElSalvador,https://covid19.gob.sv/,El Salvador
El Salvador,2020-04-25,1005,17423,ElSalvador,https://covid19.gob.sv/,El Salvador
El Salvador,2020-04-26,1263,18686,ElSalvador,https://covid19.gob.sv/,El Salvador
