region@count@today@totalToday@untilToday@diff@dischargeDiff@detailBullet@death@zeroContinuousDay
大分@27@0@27<r 0<r >@27@<span id="htmlwidget-ef66f1db4a8cbc4cbba7" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-ef66f1db4a8cbc4cbba7">{"x":{"values":[0,0,0,0,0,0,2,5,5,8,1,1,2,0,2,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-474e569d202f3d1674d7" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-474e569d202f3d1674d7">{"x":{"values":[0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-bbbf3536ab5b34fe9aee" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-bbbf3536ab5b34fe9aee">{"x":{"values":[10,16,1,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"<e6><83><85><e5><a0><b1><e5><be><85><e3><81><a1><e3><81><ae><e9><99><bd><e6><80><a7><e8><80><85><ef><bc><88><e7><84><a1><e7><97><87><e7><8a><b6><e3><82><92><e5><90><ab><e3><82><80><ef><bc><89>","1":"<e6><9c><89><e7><97><87><e7><8a><b6><e5><85><a5><e9><99><a2><e8><80><85>","2":"<e6><9c><89><e7><97><87><e7><8a><b6><e9><80><80><e9><99><a2><e8><80><85>","3":"<e6><ad><bb><e4><ba><a1><e8><80><85>"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@0
岐阜@17@0@17<r 0<r >@17@<span id="htmlwidget-1f730584484612f5fafc" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-1f730584484612f5fafc">{"x":{"values":[0,0,0,0,0,1,0,0,0,2,3,3,1,3,2,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-1f57a783689ebf60a14d" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-1f57a783689ebf60a14d">{"x":{"values":[0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-6b6206844126cc17453f" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-6b6206844126cc17453f">{"x":{"values":[3,13,1,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"<e6><83><85><e5><a0><b1><e5><be><85><e3><81><a1><e3><81><ae><e9><99><bd><e6><80><a7><e8><80><85><ef><bc><88><e7><84><a1><e7><97><87><e7><8a><b6><e3><82><92><e5><90><ab><e3><82><80><ef><bc><89>","1":"<e6><9c><89><e7><97><87><e7><8a><b6><e5><85><a5><e9><99><a2><e8><80><85>","2":"<e6><9c><89><e7><97><87><e7><8a><b6><e9><80><80><e9><99><a2><e8><80><85>","3":"<e6><ad><bb><e4><ba><a1><e8><80><85>"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@0
和歌山@17@0@17<r 0<r >@17@<span id="htmlwidget-3a3dbc49dacb2abc1c47" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-3a3dbc49dacb2abc1c47">{"x":{"values":[0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-7f2cdf286599473bcc4f" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-7f2cdf286599473bcc4f">{"x":{"values":[0,0,0,1,0,0,0,0,1],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-e362c0aaa8ca9006459b" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-e362c0aaa8ca9006459b">{"x":{"values":[2,4,10,1],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"<e6><83><85><e5><a0><b1><e5><be><85><e3><81><a1><e3><81><ae><e9><99><bd><e6><80><a7><e8><80><85><ef><bc><88><e7><84><a1><e7><97><87><e7><8a><b6><e3><82><92><e5><90><ab><e3><82><80><ef><bc><89>","1":"<e6><9c><89><e7><97><87><e7><8a><b6><e5><85><a5><e9><99><a2><e8><80><85>","2":"<e6><9c><89><e7><97><87><e7><8a><b6><e9><80><80><e9><99><a2><e8><80><85>","3":"<e6><ad><bb><e4><ba><a1><e8><80><85>"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@1@8
福岡@16@0@16<r 0<r >@16@<span id="htmlwidget-38e3f8cfc90d7792a2ce" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-38e3f8cfc90d7792a2ce">{"x":{"values":[0,0,0,0,1,0,1,0,0,0,1,3,0,3,4,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-f97c68710723f8681a56" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-f97c68710723f8681a56">{"x":{"values":[0,1,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-1eeb26c43aa163d3a409" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-1eeb26c43aa163d3a409">{"x":{"values":[5,9,2,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"<e6><83><85><e5><a0><b1><e5><be><85><e3><81><a1><e3><81><ae><e9><99><bd><e6><80><a7><e8><80><85><ef><bc><88><e7><84><a1><e7><97><87><e7><8a><b6><e3><82><92><e5><90><ab><e3><82><80><ef><bc><89>","1":"<e6><9c><89><e7><97><87><e7><8a><b6><e5><85><a5><e9><99><a2><e8><80><85>","2":"<e6><9c><89><e7><97><87><e7><8a><b6><e9><80><80><e9><99><a2><e8><80><85>","3":"<e6><ad><bb><e4><ba><a1><e8><80><85>"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@0
群馬@15@1@15<r 1<r >@14@<span id="htmlwidget-430dea1517c2ce763821" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-430dea1517c2ce763821">{"x":{"values":[0,2,0,1,4,0,0,1,0,0,0,2,1,0,0,1],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-4158c7306643eb966879" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-4158c7306643eb966879">{"x":{"values":[0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-96f153b40d20373bf312" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-96f153b40d20373bf312">{"x":{"values":[1,13,0,1],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"<e6><83><85><e5><a0><b1><e5><be><85><e3><81><a1><e3><81><ae><e9><99><bd><e6><80><a7><e8><80><85><ef><bc><88><e7><84><a1><e7><97><87><e7><8a><b6><e3><82><92><e5><90><ab><e3><82><80><ef><bc><89>","1":"<e6><9c><89><e7><97><87><e7><8a><b6><e5><85><a5><e9><99><a2><e8><80><85>","2":"<e6><9c><89><e7><97><87><e7><8a><b6><e9><80><80><e9><99><a2><e8><80><85>","3":"<e6><ad><bb><e4><ba><a1><e8><80><85>"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@1@-1
茨城@13@0@13<r 0<r >@13@<span id="htmlwidget-8c802fde2ecb36e38fbc" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-8c802fde2ecb36e38fbc">{"x":{"values":[0,0,0,0,1,2,0,0,0,1,1,5,0,0,3,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-45bdb6e9774c4620dfc6" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-45bdb6e9774c4620dfc6">{"x":{"values":[0,0,0,0,0,2,-2,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-6d0549086d60cee1da3c" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-6d0549086d60cee1da3c">{"x":{"values":[4,9,0,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"<e6><83><85><e5><a0><b1><e5><be><85><e3><81><a1><e3><81><ae><e9><99><bd><e6><80><a7><e8><80><85><ef><bc><88><e7><84><a1><e7><97><87><e7><8a><b6><e3><82><92><e5><90><ab><e3><82><80><ef><bc><89>","1":"<e6><9c><89><e7><97><87><e7><8a><b6><e5><85><a5><e9><99><a2><e8><80><85>","2":"<e6><9c><89><e7><97><87><e7><8a><b6><e9><80><80><e9><99><a2><e8><80><85>","3":"<e6><ad><bb><e4><ba><a1><e8><80><85>"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@0
高知@13@0@13<r 0<r >@13@<span id="htmlwidget-ded5d4c6ee1907690bc5" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-ded5d4c6ee1907690bc5">{"x":{"values":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-749d454815398166873b" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-749d454815398166873b">{"x":{"values":[0,5,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-249ef06bb53d99deb4c1" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-249ef06bb53d99deb4c1">{"x":{"values":[2,0,11,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"<e6><83><85><e5><a0><b1><e5><be><85><e3><81><a1><e3><81><ae><e9><99><bd><e6><80><a7><e8><80><85><ef><bc><88><e7><84><a1><e7><97><87><e7><8a><b6><e3><82><92><e5><90><ab><e3><82><80><ef><bc><89>","1":"<e6><9c><89><e7><97><87><e7><8a><b6><e5><85><a5><e9><99><a2><e8><80><85>","2":"<e6><9c><89><e7><97><87><e7><8a><b6><e9><80><80><e9><99><a2><e8><80><85>","3":"<e6><ad><bb><e4><ba><a1><e8><80><85>"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@0
栃木@11@0@11<r 0<r >@11@<span id="htmlwidget-710a52fc2983958d9d9b" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-710a52fc2983958d9d9b">{"x":{"values":[0,0,0,0,0,1,0,1,0,0,0,2,4,1,0,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-5f90587aeff48d601750" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-5f90587aeff48d601750">{"x":{"values":[0,0,-1,0,1,0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-ec1e2304dfae92c8220c" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-ec1e2304dfae92c8220c">{"x":{"values":[1,8,2,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"<e6><83><85><e5><a0><b1><e5><be><85><e3><81><a1><e3><81><ae><e9><99><bd><e6><80><a7><e8><80><85><ef><bc><88><e7><84><a1><e7><97><87><e7><8a><b6><e3><82><92><e5><90><ab><e3><82><80><ef><bc><89>","1":"<e6><9c><89><e7><97><87><e7><8a><b6><e5><85><a5><e9><99><a2><e8><80><85>","2":"<e6><9c><89><e7><97><87><e7><8a><b6><e9><80><80><e9><99><a2><e8><80><85>","3":"<e6><ad><bb><e4><ba><a1><e8><80><85>"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@1
熊本@11@1@11<r 1<r >@10@<span id="htmlwidget-6d9db72a9c609ca07a66" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-6d9db72a9c609ca07a66">{"x":{"values":[0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-24a52c54b4ffa3e707bc" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-24a52c54b4ffa3e707bc">{"x":{"values":[0,0,0,1,0,0,0,1,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-620f10d9f90335bfb3f2" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-620f10d9f90335bfb3f2">{"x":{"values":[4,5,2,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"<e6><83><85><e5><a0><b1><e5><be><85><e3><81><a1><e3><81><ae><e9><99><bd><e6><80><a7><e8><80><85><ef><bc><88><e7><84><a1><e7><97><87><e7><8a><b6><e3><82><92><e5><90><ab><e3><82><80><ef><bc><89>","1":"<e6><9c><89><e7><97><87><e7><8a><b6><e5><85><a5><e9><99><a2><e8><80><85>","2":"<e6><9c><89><e7><97><87><e7><8a><b6><e9><80><80><e9><99><a2><e8><80><85>","3":"<e6><ad><bb><e4><ba><a1><e8><80><85>"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@-1
石川@9@1@9<r 1<r >@8@<span id="htmlwidget-64f4ff0614df8884fed5" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-64f4ff0614df8884fed5">{"x":{"values":[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-0f629f3cdb5a1d431a3c" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-0f629f3cdb5a1d431a3c">{"x":{"values":[0,1,0,1,0,-2,2,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-3be0fd4628acaaa7aeb4" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-3be0fd4628acaaa7aeb4">{"x":{"values":[3,3,3,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"<e6><83><85><e5><a0><b1><e5><be><85><e3><81><a1><e3><81><ae><e9><99><bd><e6><80><a7><e8><80><85><ef><bc><88><e7><84><a1><e7><97><87><e7><8a><b6><e3><82><92><e5><90><ab><e3><82><80><ef><bc><89>","1":"<e6><9c><89><e7><97><87><e7><8a><b6><e5><85><a5><e9><99><a2><e8><80><85>","2":"<e6><9c><89><e7><97><87><e7><8a><b6><e9><80><80><e9><99><a2><e8><80><85>","3":"<e6><ad><bb><e4><ba><a1><e8><80><85>"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@-1
福井@9@0@9<r 0<r >@9@<span id="htmlwidget-fd4dc8e5a1464bb66cac" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-fd4dc8e5a1464bb66cac">{"x":{"values":[0,0,0,0,0,1,0,0,0,0,0,0,2,3,3,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-e320a0f8f55fbe948b6f" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-e320a0f8f55fbe948b6f">{"x":{"values":[0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-35d3bfeac3f7f711e1cc" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-35d3bfeac3f7f711e1cc">{"x":{"values":[4,5,0,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"<e6><83><85><e5><a0><b1><e5><be><85><e3><81><a1><e3><81><ae><e9><99><bd><e6><80><a7><e8><80><85><ef><bc><88><e7><84><a1><e7><97><87><e7><8a><b6><e3><82><92><e5><90><ab><e3><82><80><ef><bc><89>","1":"<e6><9c><89><e7><97><87><e7><8a><b6><e5><85><a5><e9><99><a2><e8><80><85>","2":"<e6><9c><89><e7><97><87><e7><8a><b6><e9><80><80><e9><99><a2><e8><80><85>","3":"<e6><ad><bb><e4><ba><a1><e8><80><85>"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@0
三重@9@0@9<r 0<r >@9@<span id="htmlwidget-bef102ba5230f27764cf" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-bef102ba5230f27764cf">{"x":{"values":[0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-ae423fdfe7fe2e42d518" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-ae423fdfe7fe2e42d518">{"x":{"values":[0,0,0,0,1,1,-1,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-6576513396950fc68186" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-6576513396950fc68186">{"x":{"values":[3,4,2,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"<e6><83><85><e5><a0><b1><e5><be><85><e3><81><a1><e3><81><ae><e9><99><bd><e6><80><a7><e8><80><85><ef><bc><88><e7><84><a1><e7><97><87><e7><8a><b6><e3><82><92><e5><90><ab><e3><82><80><ef><bc><89>","1":"<e6><9c><89><e7><97><87><e7><8a><b6><e5><85><a5><e9><99><a2><e8><80><85>","2":"<e6><9c><89><e7><97><87><e7><8a><b6><e9><80><80><e9><99><a2><e8><80><85>","3":"<e6><ad><bb><e4><ba><a1><e8><80><85>"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@9
奈良@9@0@9<r 0<r >@9@<span id="htmlwidget-0e06c650b179309efda7" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-0e06c650b179309efda7">{"x":{"values":[0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-cd01987cc4a3e034f9e6" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-cd01987cc4a3e034f9e6">{"x":{"values":[0,0,0,0,0,1,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-1fe575dea2b635cac0f7" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-1fe575dea2b635cac0f7">{"x":{"values":[4,2,3,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"<e6><83><85><e5><a0><b1><e5><be><85><e3><81><a1><e3><81><ae><e9><99><bd><e6><80><a7><e8><80><85><ef><bc><88><e7><84><a1><e7><97><87><e7><8a><b6><e3><82><92><e5><90><ab><e3><82><80><ef><bc><89>","1":"<e6><9c><89><e7><97><87><e7><8a><b6><e5><85><a5><e9><99><a2><e8><80><85>","2":"<e6><9c><89><e7><97><87><e7><8a><b6><e9><80><80><e9><99><a2><e8><80><85>","3":"<e6><ad><bb><e4><ba><a1><e8><80><85>"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@5
沖縄@8@2@8<r 2<r >@6@<span id="htmlwidget-6930c9d003724c21cc71" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-6930c9d003724c21cc71">{"x":{"values":[0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-a17b9c738a928acd1c89" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-a17b9c738a928acd1c89">{"x":{"values":[0,0,0,0,0,0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-6d17cbc4d67621424586" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-6d17cbc4d67621424586">{"x":{"values":[4,2,2,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"<e6><83><85><e5><a0><b1><e5><be><85><e3><81><a1><e3><81><ae><e9><99><bd><e6><80><a7><e8><80><85><ef><bc><88><e7><84><a1><e7><97><87><e7><8a><b6><e3><82><92><e5><90><ab><e3><82><80><ef><bc><89>","1":"<e6><9c><89><e7><97><87><e7><8a><b6><e5><85><a5><e9><99><a2><e8><80><85>","2":"<e6><9c><89><e7><97><87><e7><8a><b6><e9><80><80><e9><99><a2><e8><80><85>","3":"<e6><ad><bb><e4><ba><a1><e8><80><85>"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@-1
青森@6@0@6<r 0<r >@6@<span id="htmlwidget-e1f7bd9e6d4b1d6ea5d1" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-e1f7bd9e6d4b1d6ea5d1">{"x":{"values":[0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0],"options":{"type":"bar","barColor":"#DD4B39","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-f0056cc59f4433fa2f9f" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-f0056cc59f4433fa2f9f">{"x":{"values":[0,0,0,0],"options":{"type":"bar","barColor":"#01A65A","chartRangeMin":0,"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@<span id="htmlwidget-8a22a66b429c8be9647e" class="sparkline html-widget"></span><script type="application/json" data-for="htmlwidget-8a22a66b429c8be9647e">{"x":{"values":[2,4,0,0],"options":{"type":"pie","sliceColors":["#DD4B39","#F39C11","#01A65A","#001934"],"tooltipFormat":"<span style=\"color: {{color}}\">&#9679;<\/span> {{offset:names}} ({{percent.1}}%)","tooltipValueLookups":{"names":{"0":"<e6><83><85><e5><a0><b1><e5><be><85><e3><81><a1><e3><81><ae><e9><99><bd><e6><80><a7><e8><80><85><ef><bc><88><e7><84><a1><e7><97><87><e7><8a><b6><e3><82><92><e5><90><ab><e3><82><80><ef><bc><89>","1":"<e6><9c><89><e7><97><87><e7><8a><b6><e5><85><a5><e9><99><a2><e8><80><85>","2":"<e6><9c><89><e7><97><87><e7><8a><b6><e9><80><80><e9><99><a2><e8><80><85>","3":"<e6><ad><bb><e4><ba><a1><e8><80><85>"}},"height":20,"width":60},"width":60,"height":20},"evals":[],"jsHooks":[]}</script>@0@2
